cycle_run,cycle,cycle_occurrence,scenario_block_25,source_rows,first_failure_position,healthy_prefix_rows,fault_in_run,included,Current_J0__mean,Current_J0__std,Current_J0__q10,Current_J0__q50,Current_J0__q90,Current_J0__abs_mean,Current_J0__abs_q90,Current_J1__mean,Current_J1__std,Current_J1__q10,Current_J1__q50,Current_J1__q90,Current_J1__abs_mean,Current_J1__abs_q90,Current_J2__mean,Current_J2__std,Current_J2__q10,Current_J2__q50,Current_J2__q90,Current_J2__abs_mean,Current_J2__abs_q90,Current_J3__mean,Current_J3__std,Current_J3__q10,Current_J3__q50,Current_J3__q90,Current_J3__abs_mean,Current_J3__abs_q90,Current_J4__mean,Current_J4__std,Current_J4__q10,Current_J4__q50,Current_J4__q90,Current_J4__abs_mean,Current_J4__abs_q90,Current_J5__mean,Current_J5__std,Current_J5__q10,Current_J5__q50,Current_J5__q90,Current_J5__abs_mean,Current_J5__abs_q90,Temperature_J0__mean,Temperature_J0__std,Temperature_J0__q10,Temperature_J0__q50,Temperature_J0__q90,Temperature_J0__abs_mean,Temperature_J0__abs_q90,Temperature_J1__mean,Temperature_J1__std,Temperature_J1__q10,Temperature_J1__q50,Temperature_J1__q90,Temperature_J1__abs_mean,Temperature_J1__abs_q90,Temperature_J2__mean,Temperature_J2__std,Temperature_J2__q10,Temperature_J2__q50,Temperature_J2__q90,Temperature_J2__abs_mean,Temperature_J2__abs_q90,Temperature_J3__mean,Temperature_J3__std,Temperature_J3__q10,Temperature_J3__q50,Temperature_J3__q90,Temperature_J3__abs_mean,Temperature_J3__abs_q90,Temperature_J4__mean,Temperature_J4__std,Temperature_J4__q10,Temperature_J4__q50,Temperature_J4__q90,Temperature_J4__abs_mean,Temperature_J4__abs_q90,Temperature_J5__mean,Temperature_J5__std,Temperature_J5__q10,Temperature_J5__q50,Temperature_J5__q90,Temperature_J5__abs_mean,Temperature_J5__abs_q90,Speed_J0__mean,Speed_J0__std,Speed_J0__q10,Speed_J0__q50,Speed_J0__q90,Speed_J0__abs_mean,Speed_J0__abs_q90,Speed_J1__mean,Speed_J1__std,Speed_J1__q10,Speed_J1__q50,Speed_J1__q90,Speed_J1__abs_mean,Speed_J1__abs_q90,Speed_J2__mean,Speed_J2__std,Speed_J2__q10,Speed_J2__q50,Speed_J2__q90,Speed_J2__abs_mean,Speed_J2__abs_q90,Speed_J3__mean,Speed_J3__std,Speed_J3__q10,Speed_J3__q50,Speed_J3__q90,Speed_J3__abs_mean,Speed_J3__abs_q90,Speed_J4__mean,Speed_J4__std,Speed_J4__q10,Speed_J4__q50,Speed_J4__q90,Speed_J4__abs_mean,Speed_J4__abs_q90,Speed_J5__mean,Speed_J5__std,Speed_J5__q10,Speed_J5__q50,Speed_J5__q90,Speed_J5__abs_mean,Speed_J5__abs_q90,Tool_current__mean,Tool_current__std,Tool_current__q10,Tool_current__q50,Tool_current__q90,Tool_current__abs_mean,Tool_current__abs_q90,speed_proxy,workload_proxy,gripping_force_proxy
155,177,1,8,24,24,24,False,True,-0.1292998475416667,1.5324773531593172,-0.312664464,-0.010929908000000002,0.20841459799999995,0.5722314912916667,0.49021098629999993,-2.3926465709583336,0.7947316347252013,-3.3913200138999997,-2.4270780084999997,-1.6188317419,2.3926465709583336,3.3913200138999997,-1.1961184441666668,0.5514199496489727,-1.80063951,-0.98166579,-0.6850484968,1.1961184441666668,1.8006395099999999,-0.6194149839166667,0.5735149819606261,-1.059024,-0.5629646479999999,0.0805849164,0.68348187075,1.059024,0.11588380783333331,0.9509741512748698,-0.43243155469999994,-0.046009511,0.49089052809999967,0.4654643861666667,0.9390384855,-0.04273697675000001,0.15229268364381285,-0.2155429245,-0.034848367,0.13699886339999998,0.12746130175,0.2186976138,36.8203125,0.020669932117692115,36.8125,36.8125,36.85625,36.8203125,36.85625,39.838541666666664,0.030812915536977167,39.8125,39.8125,39.875,39.838541666666664,39.875,40.328125,0.027063293868263706,40.3125,40.3125,40.375,40.328125,40.375,43.125,0.0,43.125,43.125,43.125,43.125,43.125,45.153645833333336,0.031141304018493222,45.125,45.125,45.1875,45.153645833333336,45.1875,44.502604166666664,0.012489144591960207,44.5,44.5,44.5,44.502604166666664,44.5,0.04052014408333333,0.21703544546968953,-0.08915011049999999,0.0,0.16728060379999996,0.11348359841666666,0.3850225034999999,0.00900351125,0.04026103956157036,-0.016451392800000002,0.0,0.04720472189999999,0.021552085583333335,0.08097267549999997,0.010016362708333337,0.9025629047635345,-0.051289082599999994,0.0,0.06203974539999996,0.369897208125,1.7439198134999998,-0.09056333629166669,0.40994369255278196,-0.48395445639999995,0.0,0.3519502217999999,0.27900202545833336,0.6583608269,-0.011445703708343793,0.04782980103716548,-0.024152326199999997,0.0,0.011679041799999996,0.01942416954167713,0.04646991849999998,0.042590153374999995,0.34190939303702017,-0.3624307217,1.605e-36,0.4237408818999999,0.23078255695833336,0.5977141793999999,0.11303923779166665,0.08532610175122395,0.0800058424,0.086464912,0.14894631489999993,0.11303923779166665,0.14894631489999993,0.5854099862166667,1.3164884349166666,0.14894631489999993
156,178,1,8,25,25,25,False,True,-0.016941988240000008,0.3827002331380551,-0.258312231,-0.110334992,0.44271614540000037,0.27600297368000004,0.7026510360000003,-2.06733996892,0.8543388452638181,-2.8762202262,-2.350402832,-1.1904266596,2.091026695,2.8762202262,-1.0475194514000001,0.7925137166055414,-1.7886614796,-0.973412991,-0.3972155273999999,1.2183022940400001,1.7886614796000002,-0.51353563244,0.628206711311135,-1.163779426,-0.420249104,-0.20191296339999995,0.6805692309199999,1.2711151604000002,-0.039979170560000006,0.5992158098359973,-0.7482107398,-0.006917431,0.5528069078000009,0.38032459624,0.9363272192000002,-0.012550074119999992,0.14240266814518035,-0.20148902819999998,-0.020300776,0.17456400420000004,0.11993149339999999,0.2173717078,36.8325,0.029154759474226504,36.8125,36.8125,36.875,36.8325,36.875,39.86,0.026692695630078273,39.8125,39.875,39.875,39.86,39.875,40.33,0.02806243040080456,40.3125,40.3125,40.375,40.33,40.375,43.12,0.01695582495781317,43.125,43.125,43.125,43.12,43.125,45.1775,0.022912878474779203,45.125,45.1875,45.1875,45.1775,45.1875,44.5,0.0,44.5,44.5,44.5,44.5,44.5,-0.01553884752,0.11127618975394032,-0.1436471402,0.0,0.08892132220000001,0.06878050656,0.1438337802,-0.02398831752,0.05358500437244077,-0.09394442319999999,0.0,0.0004874196000000007,0.026832168639999997,0.09394442320000004,0.00019519910439999842,0.024535165812816312,-0.02349082899999999,0.0,0.021162920400000007,0.013578900144400002,0.05170219800000001,0.0014512784399987133,0.3422764853947658,-0.23321883039999997,0.0,0.3610043050000001,0.19327522484000126,0.6422297712000001,0.0063901352,0.037691516231797624,-0.024776922399999998,0.0,0.04550835060000003,0.01833182056,0.054814851399999996,0.017278063680000004,0.3206392401194692,-0.2976702986,0.0,0.15616355200000015,0.1574119752,0.49864128800000007,0.1230099726,0.10991114424780002,0.0790984508,0.084598422,0.16671935300000001,0.1230099726,0.16671935300000001,0.2475277186666667,1.2987244715333335,0.16671935300000001
157,179,1,8,24,24,24,False,True,-0.056950510499999996,0.26178136151120346,-0.3406178354,-0.10547870000000001,0.25000366849999994,0.22065159083333333,0.411601135,-2.035200096916667,0.9766217808583568,-2.7132982253,-2.187158704,-1.3351244689000004,2.1048187734166666,2.7132982253,-0.9982080099583334,0.8599553439338452,-1.7244263051000002,-1.0877304075,-0.39969649020000003,1.2057534195416668,1.7722299813,-0.40490689758333337,0.6409806189389876,-1.0427172362,-0.3971959505,-0.08038795420000004,0.6203037140833333,1.2124816538999998,-0.07082004520833333,0.44012215532804044,-0.5250816823999999,-0.0392559135,0.21137461069999997,0.2879519365416667,0.8952953459999999,0.0034422194583333308,0.13254517356392653,-0.19067450589999999,0.023640096,0.17138900799999998,0.11179597495833332,0.19402298459999998,36.8359375,0.030257682392245445,36.8125,36.8125,36.875,36.8359375,36.875,39.872395833333336,0.012489144591960207,39.875,39.875,39.875,39.872395833333336,39.875,40.328125,0.027063293868263706,40.3125,40.3125,40.375,40.328125,40.375,43.119791666666664,0.017274087449767706,43.125,43.125,43.125,43.119791666666664,43.125,45.177083333333336,0.023292374765622806,45.125,45.1875,45.1875,45.177083333333336,45.1875,44.4921875,0.020669932117692115,44.45625,44.5,44.5,44.4921875,44.5,-0.032357045333333334,0.14447872984969826,-0.1780773852,0.0,0.0649637207,0.07755987616666667,0.19324415009999998,-0.004407292916666667,0.03382034233134045,-0.0396665778,0.0,0.006985736599999995,0.016379901583333332,0.050712635699999994,-0.10654858095833335,0.5034658911293682,-0.0337283289,0.0,0.023009588299999988,0.11752878404166668,0.0464401341,0.044453700874999995,0.32548458864479013,-0.15201361549999998,2.415e-05,0.5227596011999999,0.19916757579166666,0.5742906987999999,0.008020323499999999,0.037815905455704,-0.0238986563,0.0,0.03659785099999999,0.018216352416666665,0.03690434629999999,-0.015156895374999998,0.3338975931244839,-0.43826650359999997,0.0,0.09636002499999999,0.17702916154166667,0.5477106932,0.10905417304166669,0.0811423426272567,0.0809572992,0.0845122635,0.13663113709999997,0.10905417304166669,0.13663113709999997,0.24155044303333328,1.1998215543500002,0.13663113709999997
158,180,1,8,24,18,18,True,True,-0.09463766894444445,0.4943986309941251,-0.45069243889999994,-0.0642769575,0.23661804830000002,0.32979980627777766,0.7156694772000001,-1.9978439410000002,0.459508625445905,-2.6530909061,-1.7409830094999998,-1.6480831385999999,1.9978439410000002,2.6530909061,-1.1431437068888888,0.42757796193669445,-1.6992647049,-0.9465830325,-0.7308544454,1.1431437068888888,1.6992647049000003,-0.5535878090555555,0.33449659871065174,-0.8642904879,-0.6530505120000001,-0.21106024569999984,0.5879066733888888,0.8642904879,0.012694632777777779,0.20657496191686947,-0.1842613595,-0.061774429000000006,0.26679422870000014,0.163909406,0.3130158307000001,0.02073208766666667,0.12279547486257833,-0.1533433083,0.0156179515,0.1971239862,0.10105534833333335,0.1971239862,36.854166666666664,0.02946278254943948,36.8125,36.875,36.875,36.854166666666664,36.875,39.87152777777778,0.014316338977839098,39.875,39.875,39.875,39.87152777777778,39.875,40.35069444444444,0.030468626345111535,40.3125,40.375,40.375,40.35069444444444,40.375,43.12847222222222,0.025278159337779573,43.125,43.125,43.14375,43.12847222222222,43.14375,45.18055555555556,0.019641855032959652,45.16875,45.1875,45.1875,45.18055555555556,45.1875,44.486111111111114,0.025983731852596816,44.4375,44.5,44.5,44.486111111111114,44.5,0.014370486944444446,0.11745661190236567,-0.08317470709999998,4.595e-05,0.11562881450000002,0.07250933883333333,0.19713693250000006,0.01738324133333333,0.07409386042798313,-0.027797011799999997,0.0,0.04964590780000011,0.031358105222222224,0.07693952660000009,-0.14191652550000003,1.0406440865095834,-0.7844604538999996,0.0,0.036034898100000004,0.4398029238333334,2.5407702445,0.06474926283333333,0.3413789791467688,-0.3435407847,0.0,0.4165224372000001,0.2417126277222222,0.5139305739000001,0.004071277000000001,0.021767022025500907,-0.0139820854,0.0,0.014648697200000005,0.010396535666666668,0.022398807400000005,-0.08178941672222223,0.3871150953969843,-0.542776418,0.0,0.25222947610000024,0.24162531950000002,0.6003015102,0.12153523494444446,0.09587954777316016,0.0788600743,0.0826888085,0.18586504470000004,0.12153523494444446,0.18586504470000004,0.6585795991833334,1.0737425655000001,0.18586504470000004
159,181,1,8,24,24,23,False,True,-0.012435681739130431,0.4337004615280788,-0.38369492299999997,-0.117621012,0.6805205582000002,0.33654775495652167,0.7881746288,-2.42297230073913,0.8812848027463079,-3.0464743612,-2.316266775,-1.7020411251999998,2.42297230073913,3.0464743612,-1.2864050709130435,0.645580296140029,-1.6409622906,-1.105579138,-0.7584471224,1.2864050709130435,1.6409622906,-0.6787395976956522,0.5756749137536213,-1.5727936264,-0.577935815,-0.2368995754,0.7466588933478261,1.5727936264000002,-0.09982346147826089,0.5192871021147814,-0.861439538,0.002784512,0.1918525396,0.33316520260869564,1.0013330344,-0.0030564440434782607,0.11619977958030099,-0.1678921074,0.023477323,0.16159248660000003,0.0940112125652174,0.186568409,36.87228260869565,0.012745694999520185,36.875,36.875,36.875,36.87228260869565,36.875,39.86141304347826,0.02577943744702483,39.8125,39.875,39.875,39.86141304347826,39.875,40.34782608695652,0.030983027855954838,40.3125,40.375,40.375,40.34782608695652,40.375,43.11141304347826,0.02577943744702483,43.0625,43.125,43.125,43.11141304347826,43.125,45.16032608695652,0.030983027855954838,45.125,45.1875,45.1875,45.16032608695652,45.1875,44.453804347826086,0.027444306897723043,44.4375,44.4375,44.5,44.453804347826086,44.5,0.006506118521739133,0.09124666889539067,-0.0498473318,0.0,0.1008129034,0.054578301391304346,0.155177677,0.009014392478260804,0.028992996792527797,-0.0024169213999999995,0.0,0.028763043000000012,0.01133803334782615,0.02965446980000001,0.005605150565217399,1.06538088492524,-0.0335835242,0.0,0.019577835400000007,0.4500740996086956,2.5123821732000002,0.02857299095652175,0.36095662389424815,-0.48130418039999995,0.0,0.4342460752000001,0.23394684826086956,0.523113096,-0.004023525130434783,0.02099517183279928,-0.0157610718,0.0,0.009268591000000001,0.009611288086956523,0.023106076000000003,-0.03124631934781874,0.3795089037350639,-0.49588567019999996,0.0,0.42552095680000024,0.222335563782616,0.6256102804,0.1035565605652174,0.04468544918501167,0.08037343000000001,0.085105658,0.1686203126,0.1035565605652174,0.1686203126,0.6448406287333334,1.3727177250666667,0.1686203126
161,183,1,8,47,5,5,True,True,0.12834340540000003,0.149961237088517,-0.0285002642,0.155776665,0.2906319444,0.1486985966,0.2906319444,-2.6966289044,0.8863484877749663,-3.5993379594,-2.589481831,-1.7345752713999998,2.6966289044,3.5993379594,-1.7908444644,0.4643374800956452,-2.3727617262000003,-1.500441909,-1.3896680358,1.7908444644,2.3727617262000003,-1.1573085547999997,0.4639994604688009,-1.6959588532,-0.951357841,-0.683475423,1.1573085547999997,1.6959588532,0.027177804199999968,0.5663947647600762,-0.46335014100000005,-0.089525342,0.6226726878000001,0.39165158899999997,0.9087598798000001,0.045559492,0.1447823065886502,-0.1196950672,0.034393694,0.2050445886,0.1322222612,0.2050445886,36.8875,0.025,36.875,36.875,36.9125,36.8875,36.9125,39.875,0.0,39.875,39.875,39.875,39.875,39.875,40.3625,0.025000000000000005,40.3375,40.375,40.375,40.3625,40.375,43.125,0.0,43.125,43.125,43.125,43.125,43.125,45.1875,0.0,45.1875,45.1875,45.1875,45.1875,45.1875,44.4375,0.0,44.4375,44.4375,44.4375,44.4375,44.4375,0.0733882932,0.309104759846289,-0.20834504140000001,-0.000348068,0.4096996666,0.21349823199999998,0.5051880838,-0.038495212200000004,0.034532446728953704,-0.077318752,-0.042281244,-0.0014494429999999997,0.038652852599999996,0.077318752,0.006231367999999999,0.0370863715097172,-0.0370204688,0.016664427,0.0393884712,0.0309127232,0.054845462399999996,-0.10082992000039401,0.47373968933304605,-0.5722083924,-0.107694134,0.43510061519921206,0.39089699680039397,0.6822188736,0.029828574200000003,0.059719661421264024,-0.0145251602,8.03e-05,0.0986374294,0.0399300046,0.0986374294,0.0248234508,0.26235005432564334,-0.2126472858,-0.000119232,0.30284513180000006,0.1778133032,0.42003538580000005,0.1876128674,0.16367921417893677,0.0837139848,0.089011073,0.37410745600000006,0.1876128674,0.37410745600000006,0.30637399783333336,1.5120824919333333,0.37410745600000006
162,184,1,8,24,24,24,False,True,-0.27102485941666665,1.2977688874177553,-0.3890604049,-0.128290698,0.3091530921,0.5107199564166666,0.4357905775,-2.382535691041667,0.6561817491901889,-3.0931956055,-2.409604311,-1.6103250261,2.382535691041667,3.0931956054999996,-1.2291663959583332,0.36457004503506224,-1.7061181663,-1.2041957380000001,-0.7840756298,1.2291663959583332,1.7061181663,-0.6474211479166666,0.43996216781017017,-0.9513949691,-0.6165008245,-0.19532436390000008,0.6503741041666666,0.9513949691,0.10102093429166666,0.9375922422720645,-0.3039348173,0.0474136675,0.24541815969999997,0.400634547375,0.7201546374,-0.032189111166666666,0.14044123051422547,-0.22547012849999998,-0.024831675,0.1509723112,0.12028362225,0.2292648507,36.903645833333336,0.031141304018493222,36.875,36.875,36.9375,36.903645833333336,36.9375,39.927083333333336,0.023292374765622806,39.875,39.9375,39.9375,39.927083333333336,39.9375,40.354166666666664,0.02946278254943948,40.3125,40.375,40.375,40.354166666666664,40.375,43.125,0.0,43.125,43.125,43.125,43.125,43.125,45.1640625,0.030257682392245445,45.125,45.1875,45.1875,45.1640625,45.1875,44.4609375,0.030257682392245445,44.4375,44.4375,44.5,44.4609375,44.5,0.040241166625,0.20948368837179845,-0.09759487069999999,0.0,0.23207409819999994,0.11411301445833333,0.3379321013,0.005847569874999999,0.043744283990934815,-0.015038522199999998,0.000104107,0.0316910697,0.022185035458333335,0.066941665,0.05468403174999997,0.939888622452476,-0.0631005331,0.0,0.06322423559999997,0.3812878560833333,2.114900887399999,-0.08507936808334425,0.43666709825028993,-0.6442164961,-1.31e-13,0.33515810629999987,0.3033054551666776,0.6974469962,-0.009886169208333332,0.03842539267629829,-0.0284906474,0.0,0.011694851799999998,0.017735143208333335,0.042638840699999986,0.03561081687500001,0.34116672413403987,-0.4369822469,0.0,0.5251735687999998,0.22855890970833329,0.6378351035,0.11433704941666666,0.0874244157456394,0.07959044559999999,0.086378753,0.1729832053,0.11433704941666666,0.1729832053,0.6496159323499998,1.1893198010833335,0.1729832053
163,185,1,8,53,5,5,True,True,0.20839158600000002,0.36973827290745914,-0.1341268002,0.160095647,0.597755021,0.32771054800000005,0.6309473278000001,-2.5646656274,0.8100062149291694,-3.3103801724,-2.586982012,-1.6705697776,2.5646656274,3.3103801724,-1.8680816174000001,0.7222861751775292,-2.7457287788,-1.541443586,-1.2400014879999999,1.8680816174000001,2.7457287788,-1.1757343054,0.537119517649989,-1.8462599754,-0.874879122,-0.7088539482,1.1757343054,1.8462599754000002,-0.49757123640000006,0.7079563125650677,-1.244645631,-0.262274861,-0.015128888799999983,0.516204386,1.244645631,0.0643583118,0.1788857203110335,-0.1455956548,0.112418517,0.25700640080000003,0.17644087660000002,0.25700640080000003,36.925,0.025,36.9,36.9375,36.9375,36.925,36.9375,39.9125,0.03061862178478973,39.875,39.9375,39.9375,39.9125,39.9375,40.35,0.03061862178478973,40.3125,40.375,40.375,40.35,40.375,43.125,0.0,43.125,43.125,43.125,43.125,43.125,45.1875,0.0,45.1875,45.1875,45.1875,45.1875,45.1875,44.45,0.025,44.4375,44.4375,44.475,44.45,44.475,0.0337403274,0.3243471091027961,-0.2854352218,0.000217436,0.36644064220000006,0.22407698820000005,0.5163280250000001,-0.0649208488,0.0627563444136644,-0.1396896424,-0.05613777,0.0018453620000000001,0.0666901464,0.1396896424,0.007388095,0.039234919540041116,-0.0382168248,0.019592574,0.0427347962,0.0328659782,0.05885233,-0.06668738119999998,0.5118936100228225,-0.5766908644,-0.045641683,0.4994361132000001,0.40014155799999995,0.754183006,0.0361088004,0.06726968522241451,-0.011050305600000001,0.0004904,0.11273392400000001,0.043475670800000005,0.11273392400000001,0.02482949319980201,0.2957872120619907,-0.2440927952,-9.9e-13,0.33342805440000006,0.197641356000198,0.47543348040000005,0.10379387139999999,0.03852811452216651,0.08106642959999999,0.08756572,0.14337737560000002,0.10379387139999999,0.14337737560000002,0.3428700679666667,1.6724947143666666,0.14337737560000002
164,186,1,8,24,24,24,False,True,-0.2422519803333333,0.9819629104955713,-0.6415350436999999,-0.0932118035,0.28952027589999996,0.459206513,0.8399582501999999,-2.4721477826666667,0.7800742908087762,-3.4281379937999996,-2.397509575,-1.621894145,2.4721477826666667,3.428137993799999,-1.2734175696666665,0.5626161292959253,-1.839281702,-1.1553798915,-0.7394006432,1.2734175696666665,1.839281702,-0.6738410554583334,0.5154065936323201,-1.1474565867,-0.4945085345,-0.17300229080000012,0.688840332125,1.1474565867,0.2056639257916667,0.8039999598840692,-0.2267701416,0.0459682515,0.7533408163999996,0.399916056125,0.8318115409999998,-0.027115930625000007,0.132333452393942,-0.1979831372,-0.018284493,0.14175238759999995,0.10636874354166666,0.2018568818,36.916666666666664,0.02946278254943948,36.875,36.9375,36.9375,36.916666666666664,36.9375,39.940104166666664,0.012489144591960207,39.9375,39.9375,39.9375,39.940104166666664,39.9375,40.359375,0.027063293868263706,40.3125,40.375,40.375,40.359375,40.375,43.138020833333336,0.025382276939606676,43.125,43.125,43.1875,43.138020833333336,43.1875,45.122395833333336,0.012489144591960207,45.125,45.125,45.125,45.122395833333336,45.125,44.466145833333336,0.031141304018493222,44.4375,44.4375,44.5,44.466145833333336,44.5,0.03385124904166666,0.19856497189026748,-0.10143781419999999,0.0,0.22016485019999996,0.11334233254166666,0.3589692563,-0.004589155690749999,0.05080032031688014,-0.07474693339999999,0.0,0.01802544129999999,0.026583959130083334,0.0952587153,0.07498938332799998,0.927208041373432,-0.05754463139999999,-6.850000000000001e-44,0.07056553659999996,0.3676090717553333,2.016596615699999,-0.08193866174999977,0.435593578004391,-0.6181358992,0.0,0.3526405540999999,0.29949033550000026,0.733558953,-0.011305110083333335,0.043053181855185745,-0.030945563199999998,0.0,0.011447590499999997,0.019213421583333338,0.04642614469999999,0.037089061624999996,0.34373512097327913,-0.4425681438,6.949999999999999e-43,0.5315752360999998,0.23023925737499998,0.6291502658999999,0.11353418725000002,0.08373662546551122,0.0802776692,0.086082041,0.1617438795,0.11353418725000002,0.1617438795,0.6466599918166663,1.3814171592499997,0.1617438795
165,188,1,8,50,5,5,True,True,-0.2190753,0.7132913412023251,-1.0843964458,0.123912118,0.3795560118,0.5618722064,1.0843964458000002,-2.7123193026,0.9990078946208208,-3.7019643782,-2.793747425,-1.6313003303999998,2.7123193026,3.7019643782,-1.5477763176,0.2986153956330532,-1.9187340735999998,-1.372602344,-1.2770087239999999,1.5477763176,1.9187340735999998,-0.9293567897999999,0.5487154697252762,-1.565716219,-0.767868102,-0.46404571559999996,0.9293567897999999,1.565716219,0.2725837246000001,1.0062501174835772,-0.3651495874,-0.105653018,1.3204164538000003,0.6356303678,1.5348588110000003,0.051351757399999996,0.15513687018654215,-0.133624399,0.099609375,0.2154437904,0.1541032362,0.2154437904,36.925,0.025000000000000005,36.9,36.9375,36.9375,36.925,36.9375,39.9375,0.0,39.9375,39.9375,39.9375,39.9375,39.9375,40.325,0.025,40.3125,40.3125,40.35,40.325,40.35,43.125,0.0,43.125,43.125,43.125,43.125,43.125,45.125,0.0,45.125,45.125,45.125,45.125,45.125,44.45,0.025000000000000005,44.4375,44.4375,44.475,44.45,44.475,0.08446500339999999,0.24530138510318863,-0.1303489638,-0.000368836,0.3638380914,0.1735448386,0.4003180742,0.006333785200000002,0.0909883904790584,-0.07599808279999999,-0.001710179,0.10507854260000002,0.06393707239999999,0.14258078940000002,0.0116480264,0.0388559874724663,-0.0240106812,-0.00026746,0.055416201000000005,0.027896484399999998,0.063353485,-0.112122041,0.4050261729975458,-0.5591234444000001,-8.23e-05,0.3174351754000001,0.3239030006,0.5807024000000001,0.020669415,0.03947190342541784,-0.010998075799999998,0.0,0.0674538944,0.028002160200000004,0.0674538944,0.0550315106,0.22320711346140779,-0.157451013,0.000404445,0.3135692446,0.169276249,0.3546823382,0.10754603160000001,0.04179171874339242,0.0830688004,0.088417649,0.15133928060000001,0.10754603160000001,0.15133928060000001,0.2681818302,1.6701856196666667,0.15133928060000001
166,189,1,8,24,24,23,False,True,0.052843575130434785,0.41256096119313346,-0.31433578759999997,-0.045799613,0.6471086858000001,0.30617916669565226,0.717480457,-2.388695359217391,0.7539204198043774,-3.111471844,-2.42342186,-1.6746902224,2.388695359217391,3.111471844,-1.2168666124347827,0.6926590218685998,-1.7587818386,-1.008256316,-0.6947678925999999,1.2321812743478262,1.7587818386000003,-0.5948420334347826,0.5898160019361725,-1.1824539188,-0.480546057,-0.2039404747999999,0.6921777037826086,1.2124490266,-0.1399375730869565,0.5665570576514888,-0.6861629246,-0.03482005,0.17620707740000002,0.3585806044782608,1.2290571808000004,-0.007168091913043478,0.13856650730496492,-0.1751548108,-0.003960483,0.1887613178,0.11528364252173912,0.197760439,36.90489130434783,0.031220449165967543,36.875,36.875,36.9375,36.90489130434783,36.9375,39.94021739130435,0.012745694999520185,39.9375,39.9375,39.9375,39.94021739130435,39.9375,40.35054347826087,0.03050264174000496,40.3125,40.375,40.375,40.35054347826087,40.375,43.16032608695652,0.030983027855954838,43.125,43.1875,43.1875,43.16032608695652,43.1875,45.125,0.0,45.125,45.125,45.125,45.125,45.125,44.49728260869565,0.012745694999520189,44.5,44.5,44.5,44.49728260869565,44.5,0.0009533774347826101,0.12440310479727337,-0.13520141119999998,0.0,0.13099191340000002,0.07545027691304347,0.24945267720000003,-0.004966376673913043,0.04675616793368324,-0.0543483904,0.0,0.007117054000000005,0.02485534741304347,0.0735434846,0.11440618326086961,0.9237050137648789,-0.03696951699999999,0.0,0.031977820000000004,0.34614757552173914,2.026348833400002,0.008847484478260868,0.36046446220878464,-0.409416938,0.0,0.36726524220000006,0.23747258308695657,0.5289674524000001,-0.0013607608695652177,0.028524356382171788,-0.018676560999999998,0.0,0.0125706246,0.013479872173913044,0.03780731020000001,-0.006539889521739124,0.35287474780481465,-0.42841186779999996,0.0,0.4003372190000002,0.20536825300000003,0.6385157582,0.11669666613043476,0.08756278237107377,0.0824581626,0.087058365,0.1785482408,0.11669666613043476,0.1785482408,0.592439252666667,1.3711667976666666,0.1785482408
168,191,1,8,24,24,24,False,True,-0.024661027916666686,0.9489173027689952,-0.5816408332,-0.11539592600000001,0.2579041151999999,0.4495711763333334,0.8222490371999998,-2.3342907032083335,0.8019891175920927,-3.2568578956999996,-2.4434683325,-1.4543897270000001,2.3342907032083335,3.2568578956999996,-1.1708074870833334,0.5150910308821611,-1.7572744607,-1.0109036265,-0.6983453214,1.1708074870833334,1.7572744607,-0.6151285521666666,0.5263999490694946,-1.0181801795,-0.528576523,-0.0668591596000001,0.6521637901666666,1.0181801795,0.13927005266666667,0.7286183247136949,-0.30958116659999996,-0.0038590789999999996,0.5866724550999995,0.37742178141666666,0.9145265098999998,-0.017611748041666667,0.13640556184336294,-0.1827471259,-0.028436882500000003,0.19875920689999999,0.11556082129166667,0.2102885025,36.916666666666664,0.02946278254943948,36.875,36.9375,36.9375,36.916666666666664,36.9375,39.934895833333336,0.012489144591960207,39.9375,39.9375,39.9375,39.934895833333336,39.9375,40.359375,0.027063293868263706,40.3125,40.375,40.375,40.359375,40.375,43.158854166666664,0.031141304018493222,43.125,43.1875,43.1875,43.158854166666664,43.1875,45.1484375,0.030257682392245445,45.125,45.125,45.1875,45.1484375,45.1875,44.481770833333336,0.028408104465197172,44.4375,44.5,44.5,44.481770833333336,44.5,0.0011512004999999989,0.18042025568343945,-0.21139485209999997,0.0,0.15975561889999995,0.1009254425,0.3356827230999999,0.003178362458333333,0.03687109032107624,-0.0269262965,0.0,0.03884938549999998,0.02103201129166667,0.07191606649999999,0.09302464250000003,0.8705038820266999,-0.0298017545,8.15e-30,0.0725041342,0.3213846873333333,1.5467996944999987,-0.06295203125000001,0.4368678706151878,-0.5894512563,-2.805e-45,0.5425533923999999,0.2980179335,0.6799762426,-0.006345819374999999,0.054403691291565665,-0.023014830599999998,0.0,0.022991788299999986,0.023154844208333334,0.06019973819999999,0.059174089208333336,0.33474837938452906,-0.3455290647,3.945000000000019e-05,0.5207478996,0.21668474270833335,0.6173122461999999,0.10953833170833334,0.06271374204662036,0.08107501880000001,0.084383041,0.18076410889999997,0.10953833170833334,0.18076410889999997,0.5519811185166664,1.3298960975833332,0.18076410889999997
