target,model,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_false_alarm,consensus_event_detected,consensus_event_miss,window_count,consensus_positive_window_count,mean_window_score,max_window_score
GripLost,rf_window_features,3,73,73,1,0,1,0,0,1,0,0,0,16,0,0.09437499999999997,0.4233333333333333
GripLost,rf_window_features,3,75,74,1,0,1,0,0,1,0,0,0,15,0,0.08755555555555554,0.3233333333333333
GripLost,rf_window_features,4,76,75,1,1,1,1,1,1,0,1,0,15,3,0.26666666666666666,0.7166666666666667
GripLost,rf_window_features,4,85,84,1,0,1,0,0,1,0,0,0,20,0,0.08933333333333329,0.25
GripLost,rf_window_features,4,86,85,1,1,1,1,1,1,0,1,0,20,5,0.3318333333333333,0.78
GripLost,rf_window_features,4,87,86,1,0,1,0,0,1,0,0,0,20,0,0.02583333333333331,0.1466666666666666
GripLost,rf_window_features,4,88,87,1,0,1,0,0,1,0,0,0,15,0,0.03911111111111109,0.1666666666666666
GripLost,rf_window_features,4,89,88,1,0,1,0,0,1,0,0,0,15,0,0.06311111111111108,0.16
GripLost,rf_window_features,4,90,89,1,0,1,0,0,1,0,0,0,15,0,0.0813333333333333,0.2933333333333333
GripLost,rf_window_features,4,91,90,1,1,1,1,1,1,0,1,0,15,6,0.4315555555555555,0.9133333333333332
GripLost,rf_window_features,4,92,91,1,1,1,1,1,1,0,1,0,15,8,0.5964444444444444,0.9866666666666668
GripLost,rf_window_features,4,93,92,1,0,1,0,0,1,0,0,0,15,0,0.032444444444444415,0.2533333333333333
GripLost,rf_window_features,4,94,93,1,0,1,0,0,1,0,0,0,15,0,0.05799999999999997,0.18
GripLost,rf_window_features,4,95,94,1,1,1,1,1,1,0,1,0,15,10,0.5904444444444443,0.9833333333333332
GripLost,rf_window_features,4,96,95,1,1,1,1,1,1,0,1,0,7,5,0.7119047619047619,0.96
GripLost,rf_window_features,4,97,96,1,1,1,1,1,1,0,1,0,15,8,0.484,0.9733333333333334
GripLost,rf_window_features,4,98,97,1,0,1,0,0,1,0,0,0,15,0,0.04777777777777774,0.2433333333333333
GripLost,rf_window_features,4,99,98,1,0,1,0,0,1,0,0,0,92,0,0.08105072463768112,0.3433333333333333
GripLost,rf_window_features,4,100,99,1,0,1,1,0,1,1,0,0,15,1,0.08799999999999998,0.63
GripLost,rf_window_features,5,101,100,1,0,1,0,0,1,0,0,0,15,0,0.07977777777777774,0.2833333333333333
GripLost,rf_window_features,5,102,101,1,0,1,0,0,1,0,0,0,15,0,0.08422222222222218,0.27
GripLost,rf_window_features,5,103,102,1,0,1,0,0,1,0,0,0,54,0,0.021543209876543176,0.1366666666666666
GripLost,rf_window_features,5,104,103,1,0,1,0,0,1,0,0,0,2,0,0.05166666666666665,0.0533333333333333
GripLost,rf_window_features,5,105,104,1,1,1,1,1,1,0,1,0,14,7,0.44,0.78
GripLost,rf_window_features,5,106,105,1,0,1,0,0,1,0,0,0,15,0,0.038444444444444406,0.1766666666666666
GripLost,rf_window_features,5,107,106,1,0,1,0,0,1,0,0,0,15,0,0.05355555555555553,0.21
GripLost,rf_window_features,5,108,107,1,0,1,0,0,1,0,0,0,47,0,0.04680851063829783,0.3066666666666666
GripLost,rf_window_features,5,109,108,1,0,1,0,0,1,0,0,0,15,0,0.09177777777777775,0.1866666666666666
GripLost,rf_window_features,5,110,109,1,0,1,0,0,1,0,0,0,4,0,0.0066666666666666255,0.01
GripLost,rf_window_features,5,111,110,1,0,1,0,0,1,0,0,0,16,0,0.038333333333333296,0.1633333333333333
GripLost,rf_window_features,5,112,111,1,0,1,0,0,1,0,0,0,15,0,0.052222222222222184,0.2866666666666667
GripLost,rf_window_features,5,113,112,1,0,1,0,0,1,0,0,0,15,0,0.07822222222222219,0.2333333333333333
GripLost,rf_window_features,5,114,113,1,0,1,0,0,1,0,0,0,16,0,0.08124999999999996,0.1866666666666666
GripLost,rf_window_features,5,115,114,1,0,1,0,0,1,0,0,0,43,0,0.0591472868217054,0.29
GripLost,rf_window_features,5,116,115,1,0,1,0,0,1,0,0,0,15,0,0.07355555555555553,0.1766666666666666
GripLost,rf_window_features,5,117,116,1,0,1,0,0,1,0,0,0,19,0,0.033859649122806985,0.21
GripLost,rf_window_features,5,118,117,1,0,1,0,0,1,0,0,0,30,0,0.0493333333333333,0.21
GripLost,rf_window_features,5,119,118,1,0,1,0,0,1,0,0,0,16,0,0.0952083333333333,0.23
GripLost,rf_window_features,5,120,119,1,0,1,0,0,1,0,0,0,15,0,0.08533333333333329,0.2166666666666666
GripLost,rf_window_features,5,121,120,1,0,1,0,0,1,0,0,0,16,0,0.04791666666666663,0.1766666666666666
GripLost,rf_window_features,5,122,121,1,0,1,0,0,1,0,0,0,15,0,0.05399999999999997,0.2166666666666666
GripLost,rf_window_features,5,123,122,1,0,1,0,0,1,0,0,0,14,0,0.14309523809523808,0.3033333333333333
GripLost,rf_window_features,5,124,123,1,0,1,0,0,1,0,0,0,16,0,0.06249999999999996,0.22
GripLost,rf_window_features,5,125,124,1,0,1,0,0,1,0,0,0,13,0,0.03435897435897433,0.1433333333333333
GripLost,rf_window_features,7,151,129,1,0,1,0,0,1,0,0,0,15,0,0.041999999999999975,0.2033333333333333
GripLost,rf_window_features,7,152,130,1,0,1,0,0,1,0,0,0,21,0,0.027460317460317428,0.1366666666666666
GripLost,rf_window_features,7,153,131,1,0,1,0,0,1,0,0,0,15,0,0.03466666666666663,0.1
GripLost,rf_window_features,7,154,132,1,0,1,0,0,1,0,0,0,16,0,0.0933333333333333,0.2
GripLost,rf_window_features,7,155,133,1,0,1,0,0,1,0,0,0,15,0,0.06177777777777774,0.19
GripLost,rf_window_features,7,156,134,1,0,1,0,0,1,0,0,0,15,0,0.036666666666666625,0.23
GripLost,rf_window_features,7,157,135,1,0,1,0,0,1,0,0,0,16,0,0.10666666666666665,0.3
GripLost,rf_window_features,7,159,137,1,0,1,0,0,1,0,0,0,23,0,0.05768115942028982,0.3233333333333333
GripLost,rf_window_features,7,160,138,1,1,1,1,1,1,0,1,0,16,6,0.39208333333333334,0.83
GripLost,rf_window_features,7,161,139,1,0,1,0,0,1,0,0,0,15,0,0.045333333333333316,0.12
GripLost,rf_window_features,7,162,140,1,0,1,0,0,1,0,0,0,15,0,0.1004444444444444,0.2833333333333333
GripLost,rf_window_features,7,163,141,1,0,1,0,0,1,0,0,0,44,0,0.0777272727272727,0.36
GripLost,rf_window_features,7,164,142,1,1,1,1,1,1,0,1,0,21,3,0.3322222222222222,0.7633333333333333
GripLost,rf_window_features,7,165,143,1,0,1,0,0,1,0,0,0,15,0,0.11022222222222218,0.4366666666666666
GripLost,rf_window_features,7,166,144,1,0,1,0,0,1,0,0,0,15,0,0.0593333333333333,0.2066666666666666
GripLost,rf_window_features,7,167,145,1,0,1,0,0,1,0,0,0,15,0,0.08599999999999998,0.1733333333333333
GripLost,rf_window_features,7,168,146,1,0,1,0,0,1,0,0,0,16,0,0.08416666666666663,0.2766666666666666
GripLost,rf_window_features,7,169,147,1,0,1,0,0,1,0,0,0,15,0,0.05399999999999995,0.16
GripLost,rf_window_features,7,170,148,1,0,1,0,0,1,0,0,0,47,0,0.07375886524822692,0.19
GripLost,rf_window_features,7,171,149,1,0,1,0,0,1,0,0,0,15,0,0.09933333333333329,0.24
GripLost,rf_window_features,7,172,150,1,0,1,0,0,1,0,0,0,15,0,0.03266666666666664,0.07
GripLost,rf_window_features,7,173,151,1,1,1,1,1,1,0,1,0,21,7,0.3566666666666667,0.8266666666666667
GripLost,rf_window_features,7,174,152,1,1,1,1,1,1,0,1,0,19,5,0.3526315789473684,0.6733333333333333
GripLost,rf_window_features,7,175,153,1,0,1,0,0,1,0,0,0,35,0,0.065047619047619,0.2366666666666666
GripLost,rf_window_features,8,176,154,1,0,1,0,0,1,0,0,0,15,0,0.09355555555555553,0.35
GripLost,rf_window_features,8,177,155,1,0,1,0,0,1,0,0,0,15,0,0.0433333333333333,0.0866666666666666
GripLost,rf_window_features,8,178,156,1,0,1,1,0,1,1,0,0,16,1,0.1427083333333333,0.5033333333333333
GripLost,rf_window_features,8,179,157,1,0,1,1,0,1,1,0,0,15,2,0.1804444444444444,0.57
GripLost,rf_window_features,8,180,158,1,1,1,1,1,1,0,1,0,15,6,0.47755555555555557,0.9166666666666666
GripLost,rf_window_features,8,181,159,1,0,1,0,0,1,0,0,0,14,0,0.03809523809523805,0.13
GripLost,rf_window_features,8,182,160,1,0,1,0,0,1,0,0,0,18,0,0.092037037037037,0.2733333333333333
GripLost,rf_window_features,8,183,161,1,0,1,0,0,1,0,0,0,38,0,0.11263157894736837,0.24
GripLost,rf_window_features,8,184,162,1,0,1,0,0,1,0,0,0,15,0,0.13177777777777774,0.3833333333333333
GripLost,rf_window_features,8,185,163,1,0,1,0,0,1,0,0,0,6,0,0.07722222222222218,0.11
GripLost,rf_window_features,8,199,176,1,0,1,0,0,1,0,0,0,7,0,0.041428571428571384,0.0966666666666666
GripLost,rf_window_features,8,200,177,1,1,1,1,1,1,0,1,0,15,12,0.6413333333333333,0.97
GripLost,rf_window_features,9,201,178,1,0,1,0,0,1,0,0,0,30,0,0.057333333333333306,0.26
GripLost,rf_window_features,9,202,179,1,1,1,1,1,1,0,1,0,15,6,0.428,0.87
GripLost,rf_window_features,9,203,180,1,0,1,0,0,1,0,0,0,15,0,0.03688888888888887,0.14
GripLost,rf_window_features,9,204,181,1,0,1,0,0,1,0,0,0,38,0,0.11052631578947364,0.4933333333333333
GripLost,rf_window_features,9,205,182,1,0,1,0,0,1,0,0,0,16,0,0.04541666666666663,0.2166666666666666
GripLost,rf_window_features,9,206,183,1,0,1,0,0,1,0,0,0,18,0,0.017037037037036996,0.0766666666666666
GripLost,rf_window_features,9,207,184,1,0,1,0,0,1,0,0,0,15,0,0.07066666666666663,0.3066666666666666
GripLost,rf_window_features,9,208,185,1,1,1,1,1,1,0,1,0,14,8,0.5116666666666666,0.8033333333333333
GripLost,rf_window_features,9,209,186,1,0,1,0,0,1,0,0,0,15,0,0.05911111111111108,0.1566666666666666
GripLost,rf_window_features,9,210,187,1,0,1,1,0,1,1,0,0,49,1,0.13829931972789114,0.6933333333333334
GripLost,rf_window_features,9,211,188,1,0,1,0,0,1,0,0,0,15,0,0.026444444444444416,0.1233333333333333
GripLost,rf_window_features,9,212,189,1,0,1,0,0,1,0,0,0,19,0,0.0621052631578947,0.4233333333333333
GripLost,rf_window_features,9,213,190,1,0,1,0,0,1,0,0,0,15,0,0.045333333333333295,0.1466666666666666
GripLost,rf_window_features,9,214,191,1,1,1,1,1,1,0,1,0,40,10,0.27949999999999997,0.9433333333333334
GripLost,rf_window_features,9,215,192,1,0,1,0,0,1,0,0,0,31,0,0.09666666666666664,0.3166666666666666
GripLost,rf_window_features,9,216,193,1,1,1,1,1,1,0,1,0,16,4,0.27125,0.6266666666666667
GripLost,rf_window_features,9,217,194,1,0,1,0,0,1,0,0,0,17,0,0.08137254901960783,0.1433333333333333
GripLost,rf_window_features,9,218,195,1,0,1,1,0,1,1,0,0,18,1,0.06370370370370367,0.5066666666666667
GripLost,rf_window_features,9,219,196,1,1,1,1,1,1,0,1,0,23,2,0.2326086956521739,0.5833333333333334
GripLost,rf_window_features,9,220,197,1,0,1,0,0,1,0,0,0,32,0,0.10666666666666663,0.38
GripLost,rf_window_features,9,221,198,1,1,1,1,1,1,0,1,0,19,3,0.17491228070175435,0.7766666666666666
GripLost,rf_window_features,9,222,199,1,0,1,0,0,1,0,0,0,18,0,0.09740740740740739,0.3733333333333333
GripLost,rf_window_features,9,223,200,1,0,1,0,0,1,0,0,0,19,0,0.026666666666666616,0.1066666666666666
GripLost,rf_window_features,9,224,201,1,0,1,0,0,1,0,0,0,19,0,0.01999999999999997,0.1333333333333333
GripLost,rf_window_features,9,225,202,1,0,1,0,0,1,0,0,0,19,0,0.04666666666666663,0.2766666666666666
GripLost,rf_window_features,9,224,210,2,0,1,0,0,1,0,0,0,16,0,0.04083333333333329,0.1333333333333333
GripLost,rf_window_features,10,226,203,1,0,1,0,0,1,0,0,0,19,0,0.0957894736842105,0.2966666666666667
GripLost,rf_window_features,10,227,204,1,0,1,0,0,1,0,0,0,18,0,0.11537037037037035,0.3233333333333333
GripLost,rf_window_features,10,229,205,1,0,1,0,0,1,0,0,0,42,0,0.13460317460317459,0.3533333333333333
GripLost,rf_window_features,10,230,206,1,0,1,0,0,1,0,0,0,18,0,0.14259259259259255,0.2266666666666666
GripLost,rf_window_features,10,231,207,1,0,1,0,0,1,0,0,0,35,0,0.11761904761904758,0.2333333333333333
GripLost,rf_window_features,10,232,208,1,0,1,0,0,1,0,0,0,15,0,0.1662222222222222,0.3166666666666666
GripLost,rf_window_features,10,233,209,1,0,1,0,0,1,0,0,0,31,0,0.14473118279569888,0.2566666666666666
GripLost,rf_window_features,10,230,216,2,0,1,0,0,1,0,0,0,20,0,0.07283333333333329,0.1166666666666666
GripLost,rf_window_features,10,231,217,2,0,1,0,0,1,0,0,0,18,0,0.14111111111111108,0.3266666666666666
GripLost,rf_window_features,10,232,218,2,1,1,1,1,1,0,1,0,20,2,0.3261666666666666,0.7266666666666667
GripLost,rf_window_features,10,233,219,2,1,1,1,1,1,0,1,0,15,3,0.344,0.6666666666666666
GripLost,rf_window_features,10,234,220,1,1,1,0,0,1,0,0,1,52,0,0.13147435897435894,0.39
GripLost,rf_window_features,10,235,221,1,0,1,0,0,1,0,0,0,18,0,0.112037037037037,0.3333333333333333
GripLost,rf_window_features,10,236,222,1,0,1,0,0,1,0,0,0,15,0,0.15977777777777774,0.3166666666666666
GripLost,rf_window_features,10,237,223,1,1,1,1,1,1,0,1,0,43,6,0.21449612403100773,0.6066666666666667
GripLost,rf_window_features,10,238,224,1,0,1,0,0,1,0,0,0,15,0,0.08844444444444441,0.1966666666666666
GripLost,rf_window_features,10,239,225,1,0,1,1,0,1,1,0,0,34,2,0.16656862745098036,0.6033333333333334
GripLost,rf_window_features,10,240,226,1,0,1,0,0,1,0,0,0,37,0,0.10486486486486482,0.3
GripLost,rf_window_features,10,241,227,1,0,1,0,0,1,0,0,0,15,0,0.2113333333333333,0.3166666666666666
GripLost,rf_window_features,10,242,228,1,0,1,0,0,1,0,0,0,43,0,0.09480620155038756,0.3266666666666666
GripLost,rf_window_features,10,243,229,1,0,1,0,0,1,0,0,0,16,0,0.12354166666666663,0.22
GripLost,rf_window_features,10,245,230,1,0,1,0,0,1,0,0,0,15,0,0.10911111111111109,0.21
GripLost,rf_window_features,10,246,231,1,0,1,0,0,1,0,0,0,40,0,0.13191666666666663,0.2833333333333333
GripLost,rf_window_features,10,247,232,1,1,1,0,0,1,0,0,1,46,0,0.1323188405797101,0.34
GripLost,rf_window_features,10,248,233,1,0,1,0,0,1,0,0,0,15,0,0.09599999999999996,0.2233333333333333
GripLost,rf_window_features,10,249,234,1,0,1,0,0,1,0,0,0,37,0,0.10900900900900898,0.2566666666666666
GripLost,rf_window_features,10,250,235,1,1,1,1,1,1,0,1,0,33,9,0.2807070707070707,0.7766666666666666
System_Failure,1d_cnn,1,1,1,1,1,3,3,3,2,0,1,0,30,12,0.44173923056158754,0.8646915952364603
System_Failure,1d_cnn,1,2,2,1,1,3,3,3,2,0,1,0,37,31,0.7089107968919987,0.9122908512751261
System_Failure,1d_cnn,1,3,3,1,0,3,0,0,2,0,0,0,17,0,0.1673043256296831,0.29810339212417597
System_Failure,1d_cnn,1,4,4,1,0,3,0,0,2,0,0,0,15,0,0.17640694354971248,0.3137671848138173
System_Failure,1d_cnn,1,5,5,1,1,3,3,3,2,0,1,0,18,6,0.4608820566424617,0.7622752785682678
System_Failure,1d_cnn,1,6,6,1,1,3,3,3,2,0,1,0,22,13,0.500943905702143,0.727992574373881
System_Failure,1d_cnn,1,8,8,1,0,3,0,0,2,0,0,0,15,0,0.1623384919017553,0.2631904681523641
System_Failure,1d_cnn,1,9,9,1,0,3,1,0,2,0,0,0,15,0,0.1686514562823706,0.4235413869222005
System_Failure,1d_cnn,1,10,10,1,0,3,0,0,2,0,0,0,15,0,0.11295784864471185,0.21520268420378363
System_Failure,1d_cnn,1,11,11,1,0,3,1,0,2,0,0,0,16,0,0.2655719505855813,0.5460362533728281
System_Failure,1d_cnn,1,12,12,1,0,3,0,0,2,0,0,0,15,0,0.17435977674192848,0.3022210995356241
System_Failure,1d_cnn,1,13,13,1,0,3,1,0,2,0,0,0,15,0,0.25825784976283706,0.5125272373358408
System_Failure,1d_cnn,1,14,14,1,1,3,3,3,2,0,1,0,19,10,0.52320296624512,0.810596247514089
System_Failure,1d_cnn,1,15,15,1,1,3,3,3,2,0,1,0,14,8,0.5513563173867407,0.805336614449819
System_Failure,1d_cnn,1,16,16,1,0,3,0,0,2,0,0,0,16,0,0.18272087338846174,0.25893676777680713
System_Failure,1d_cnn,1,17,17,1,0,3,0,0,2,0,0,0,15,0,0.16142934684952098,0.25291282186905545
System_Failure,1d_cnn,1,18,18,1,0,3,2,0,2,1,0,0,16,2,0.2768334199984868,0.5754656294981638
System_Failure,1d_cnn,1,19,19,1,0,3,0,0,2,0,0,0,15,0,0.17542208217912247,0.269735445578893
System_Failure,1d_cnn,1,20,20,1,0,3,0,0,2,0,0,0,15,0,0.1203899976952622,0.2777810792128245
System_Failure,1d_cnn,1,21,21,1,0,3,1,0,2,0,0,0,16,0,0.24167107697576282,0.3751002748807271
System_Failure,1d_cnn,1,22,22,1,1,3,3,3,2,0,1,0,27,12,0.42400605978881134,0.8336982131004333
System_Failure,1d_cnn,1,23,23,1,0,3,0,0,2,0,0,0,15,0,0.1620795425855451,0.3187646468480428
System_Failure,1d_cnn,1,24,24,1,0,3,0,0,2,0,0,0,15,0,0.09340744856745001,0.1941625364124775
System_Failure,1d_cnn,1,25,25,1,0,3,0,0,2,0,0,0,16,0,0.15972994474577715,0.20782248427470518
System_Failure,1d_cnn,2,26,26,1,0,3,0,0,2,0,0,0,15,0,0.16390291164732637,0.43486445148785907
System_Failure,1d_cnn,2,27,27,1,0,3,0,0,2,0,0,0,15,0,0.05760278813540931,0.13754517088333765
System_Failure,1d_cnn,2,28,28,1,0,3,3,0,2,1,0,0,16,3,0.31847229622508166,0.6077254811922709
System_Failure,1d_cnn,2,29,29,1,0,3,0,0,2,0,0,0,15,0,0.11592184762573901,0.3591957887013753
System_Failure,1d_cnn,2,30,30,1,0,3,0,0,2,0,0,0,15,0,0.06275213445640268,0.21047275761763254
System_Failure,1d_cnn,2,31,31,1,0,3,0,0,2,0,0,0,14,0,0.015811732688148106,0.045753673960765164
System_Failure,1d_cnn,2,32,32,1,0,3,0,0,2,0,0,0,15,0,0.03935957332141693,0.10983099540074659
System_Failure,1d_cnn,2,33,33,1,0,3,1,0,2,0,0,0,16,0,0.19327776273227448,0.3540523846944173
System_Failure,1d_cnn,2,34,34,1,0,3,1,0,2,0,0,0,15,0,0.15520363472298612,0.44619158903757733
System_Failure,1d_cnn,2,35,35,1,1,3,3,3,2,0,1,0,20,3,0.1956956581678241,0.7109157045682272
System_Failure,1d_cnn,2,36,36,1,1,3,3,3,2,0,1,0,24,21,0.8182034049597052,0.9823947548866272
System_Failure,1d_cnn,2,37,37,1,0,3,0,0,2,0,0,0,15,0,0.16721104140807352,0.3044648617506027
System_Failure,1d_cnn,2,38,38,1,0,3,0,0,2,0,0,0,15,0,0.08449784833161779,0.29317692915598553
System_Failure,1d_cnn,2,39,39,1,1,3,3,3,2,0,1,0,15,9,0.5458152370320426,0.8998004198074341
System_Failure,1d_cnn,2,40,40,1,1,3,3,3,2,0,1,0,20,14,0.6548118346681198,0.9574196934700012
System_Failure,1d_cnn,2,41,41,1,0,3,0,0,2,0,0,0,15,0,0.10709760705423019,0.4214295546213785
System_Failure,1d_cnn,2,42,42,1,1,3,3,3,2,0,1,0,71,66,0.8809666440870281,0.9990724523862203
System_Failure,1d_cnn,2,43,43,1,0,3,0,0,2,0,0,0,15,0,0.0654598111286759,0.14674534897009525
System_Failure,1d_cnn,2,44,44,1,0,3,0,0,2,0,0,0,15,0,0.0782918209701569,0.3279657264550527
System_Failure,1d_cnn,2,45,45,1,0,3,0,0,2,0,0,0,15,0,0.028830896632280157,0.09996100390950834
System_Failure,1d_cnn,2,48,48,1,0,3,0,0,2,0,0,0,15,0,0.06584513107211219,0.23679038385550177
System_Failure,1d_cnn,2,49,49,1,0,3,0,0,2,0,0,0,15,0,0.06763728546599543,0.2437288363774617
System_Failure,1d_cnn,2,50,50,1,0,3,0,0,2,0,0,0,15,0,0.019747650017961818,0.05106619124611217
System_Failure,1d_cnn,3,51,51,1,0,3,0,0,2,0,0,0,15,0,0.023707606141558906,0.06546130838493501
System_Failure,1d_cnn,3,52,52,1,0,3,0,0,2,0,0,0,15,0,0.027444735521243626,0.07920907437801357
System_Failure,1d_cnn,3,53,53,1,1,3,3,3,2,0,1,0,43,29,0.6026952708214015,0.9462060729662577
System_Failure,1d_cnn,3,54,54,1,0,3,0,0,2,0,0,0,15,0,0.04199757705985874,0.10807977865139635
System_Failure,1d_cnn,3,55,55,1,0,3,0,0,2,0,0,0,15,0,0.038006710385282784,0.19290502866109205
System_Failure,1d_cnn,3,56,56,1,0,3,0,0,2,0,0,0,15,0,0.05573832106828271,0.17534064749876657
System_Failure,1d_cnn,3,57,57,1,0,3,0,0,2,0,0,0,32,0,0.042751487831992514,0.23189917206764213
System_Failure,1d_cnn,3,58,58,1,0,3,3,0,2,1,0,0,15,3,0.20628893993174033,0.6416286627451578
System_Failure,1d_cnn,3,59,59,1,0,3,0,0,2,0,0,0,15,0,0.024726932992537767,0.09183585271239277
System_Failure,1d_cnn,3,60,60,1,0,3,0,0,2,0,0,0,16,0,0.07511741301277648,0.2086578235030174
System_Failure,1d_cnn,3,61,61,1,0,3,0,0,2,0,0,0,13,0,0.02984472411947368,0.11515573908885317
System_Failure,1d_cnn,3,62,62,1,0,3,0,0,2,0,0,0,16,0,0.050611219936399665,0.30223222573598224
System_Failure,1d_cnn,3,63,63,1,1,3,3,3,2,0,1,0,31,13,0.4517705342381872,0.9002367456754049
System_Failure,1d_cnn,3,64,64,1,1,3,3,3,2,0,1,0,16,6,0.3849867732884983,0.8704028526941935
System_Failure,1d_cnn,3,65,65,1,1,3,3,3,2,0,1,0,13,2,0.21857536641451025,0.5865666270256042
System_Failure,1d_cnn,3,66,66,1,0,3,0,0,2,0,0,0,17,0,0.17969610587712007,0.45251917839050293
System_Failure,1d_cnn,3,67,67,1,1,3,3,3,2,0,1,0,15,6,0.40452391679088273,0.8658502499262491
System_Failure,1d_cnn,3,68,68,1,0,3,0,0,2,0,0,0,15,0,0.029080720758065535,0.05734715114037193
System_Failure,1d_cnn,3,69,69,1,1,3,3,3,2,0,1,0,24,13,0.5516726089537972,0.9339901407559713
System_Failure,1d_cnn,3,70,70,1,0,3,0,0,2,0,0,0,15,0,0.06337510242333838,0.2658261011044184
System_Failure,1d_cnn,3,71,71,1,0,3,0,0,2,0,0,0,9,0,0.17596838374932602,0.2845068325599034
System_Failure,1d_cnn,3,72,72,1,0,3,0,0,2,0,0,0,15,0,0.05162951306362322,0.13683307170867917
System_Failure,1d_cnn,3,73,73,1,0,3,3,0,2,1,0,0,16,2,0.25703292794059956,0.6537259817123413
System_Failure,1d_cnn,3,75,74,1,0,3,0,0,2,0,0,0,15,0,0.08504677361084352,0.25344638029734295
System_Failure,1d_cnn,4,76,75,1,1,3,3,3,2,0,1,0,15,6,0.39194556617488463,0.9265615145365397
System_Failure,1d_cnn,4,85,84,1,0,3,3,0,2,1,0,0,20,5,0.30272608173363547,0.9454817573229471
System_Failure,1d_cnn,4,86,85,1,1,3,3,3,2,0,1,0,20,11,0.548489456747969,0.949934164683024
System_Failure,1d_cnn,4,87,86,1,1,3,3,3,2,0,1,0,20,5,0.22527996405743425,0.8556517163912455
System_Failure,1d_cnn,4,88,87,1,0,3,0,0,2,0,0,0,15,0,0.012595148636157471,0.0562995951622724
System_Failure,1d_cnn,4,89,88,1,0,3,2,0,2,1,0,0,15,3,0.19756611437122854,0.6619804600874583
System_Failure,1d_cnn,4,90,89,1,0,3,0,0,2,0,0,0,15,0,0.025164318964299173,0.08171240737040834
System_Failure,1d_cnn,4,91,90,1,1,3,3,3,2,0,1,0,15,9,0.5821738026208347,0.9479797681172689
System_Failure,1d_cnn,4,92,91,1,1,3,3,3,2,0,1,0,15,10,0.5515293441712856,0.9560652176539103
System_Failure,1d_cnn,4,93,92,1,0,3,0,0,2,0,0,0,15,0,0.004215896849483273,0.02528769522905343
System_Failure,1d_cnn,4,94,93,1,0,3,0,0,2,0,0,0,15,0,0.007274744576231211,0.04475807336469483
System_Failure,1d_cnn,4,95,94,1,1,3,3,3,2,0,1,0,15,9,0.5574569577972094,0.9907893141110738
System_Failure,1d_cnn,4,96,95,1,1,3,3,3,2,0,1,0,7,5,0.7383285823854662,0.989250918229421
System_Failure,1d_cnn,4,97,96,1,1,3,3,3,2,0,1,0,15,9,0.560878228975667,0.9843412240346273
System_Failure,1d_cnn,4,98,97,1,0,3,2,0,2,1,0,0,15,1,0.05614710085857137,0.5769940217336019
System_Failure,1d_cnn,4,99,98,1,1,3,3,3,2,0,1,0,92,47,0.5316328280543161,0.9990250070889791
System_Failure,1d_cnn,4,100,99,1,0,3,0,0,2,0,0,0,15,0,0.025492981114398846,0.09700639670093851
System_Failure,1d_cnn,5,101,100,1,0,3,0,0,2,0,0,0,15,0,0.06731865778306702,0.16884993016719818
System_Failure,1d_cnn,5,102,101,1,0,3,0,0,2,0,0,0,15,0,0.05529234616034142,0.15845721463362372
System_Failure,1d_cnn,5,103,102,1,1,3,3,3,2,0,1,0,54,47,0.7942127984155107,0.9985522031784058
System_Failure,1d_cnn,5,104,103,1,0,3,0,0,2,0,0,0,2,0,0.0051826383375252,0.0068173048396905
System_Failure,1d_cnn,5,105,104,1,1,3,3,3,2,0,1,0,14,5,0.4907065361649507,0.9847200314203898
System_Failure,1d_cnn,5,106,105,1,0,3,0,0,2,0,0,0,15,0,0.018638979578908067,0.05032211790482197
System_Failure,1d_cnn,5,107,106,1,0,3,0,0,2,0,0,0,15,0,0.03574586297618221,0.1789771392941475
System_Failure,1d_cnn,5,108,107,1,1,3,3,3,2,0,1,0,47,20,0.4236646783552611,0.9793604811032613
System_Failure,1d_cnn,5,109,108,1,0,3,0,0,2,0,0,0,15,0,0.07950360140142337,0.19806721061468122
System_Failure,1d_cnn,5,110,109,1,0,3,1,0,2,0,0,0,4,0,0.1742293921609719,0.2938665797313054
System_Failure,1d_cnn,5,111,110,1,0,3,1,0,2,0,0,0,16,0,0.051158756513965835,0.448245773712794
System_Failure,1d_cnn,5,112,111,1,0,3,0,0,2,0,0,0,15,0,0.02043622124603841,0.08353675901889797
System_Failure,1d_cnn,5,113,112,1,0,3,1,0,2,0,0,0,15,0,0.09225163774357897,0.27022115637858707
System_Failure,1d_cnn,5,114,113,1,0,3,0,0,2,0,0,0,16,0,0.07732484133642473,0.31764360765616095
System_Failure,1d_cnn,5,115,114,1,1,3,3,3,2,0,1,0,43,10,0.30206672791319417,0.9946919083595276
System_Failure,1d_cnn,5,116,115,1,0,3,0,0,2,0,0,0,15,0,0.035287449272840964,0.0900351554155349
System_Failure,1d_cnn,5,117,116,1,1,3,3,3,2,0,1,0,19,5,0.3088679752770092,0.9974375367164612
System_Failure,1d_cnn,5,118,117,1,1,3,3,3,2,0,1,0,30,9,0.2910008223949666,0.9544659654299418
System_Failure,1d_cnn,5,119,118,1,0,3,0,0,2,0,0,0,16,0,0.02722146183077707,0.19775213052829102
System_Failure,1d_cnn,5,120,119,1,0,3,0,0,2,0,0,0,15,0,0.061307854608943016,0.171836033463478
