target,model_variant,test_block,cycle,cycle_run,cycle_occurrence,true_event_cycle,seed_count,seeds_with_cycle_alert,seeds_detecting_event,consensus_required,consensus_cycle_alert,consensus_event_detected
System_Failure,lstm_autoencoder_19_raw_q90,3,54,54,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,55,55,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,56,56,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,57,57,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,58,58,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,59,59,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,60,60,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,61,61,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,62,62,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,63,63,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,64,64,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,65,65,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,66,66,1,0,3,1,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,67,67,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,68,68,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,69,69,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,70,70,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,71,71,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,72,72,1,0,3,3,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q90,3,73,73,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,3,75,74,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,51,51,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,52,52,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,53,53,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,54,54,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,55,55,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,56,56,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,57,57,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,58,58,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,59,59,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,60,60,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,61,61,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,62,62,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,63,63,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,64,64,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,65,65,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,66,66,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,67,67,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,68,68,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,69,69,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,70,70,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,71,71,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,72,72,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,73,73,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,3,75,74,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,51,51,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,52,52,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,53,53,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,54,54,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,55,55,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,56,56,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,57,57,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,58,58,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,59,59,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,60,60,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,61,61,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,62,62,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,63,63,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,64,64,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,65,65,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,66,66,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,67,67,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,68,68,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,69,69,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,70,70,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,71,71,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,72,72,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,73,73,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,3,75,74,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,51,51,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,52,52,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,53,53,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,54,54,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,55,55,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,56,56,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,57,57,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,58,58,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,59,59,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,60,60,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,61,61,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,62,62,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,63,63,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,64,64,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,65,65,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,66,66,1,0,3,1,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,67,67,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,68,68,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,69,69,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,70,70,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,71,71,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,72,72,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,73,73,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,3,75,74,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,51,51,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,52,52,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,53,53,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,54,54,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,55,55,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,56,56,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,57,57,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,58,58,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,59,59,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,60,60,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,61,61,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,62,62,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,63,63,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,64,64,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,65,65,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,66,66,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,67,67,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,68,68,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,69,69,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,70,70,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,71,71,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,72,72,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,73,73,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,3,75,74,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,51,51,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,52,52,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,53,53,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,54,54,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,55,55,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,56,56,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,57,57,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,58,58,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,59,59,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,60,60,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,61,61,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,62,62,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,63,63,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,64,64,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,65,65,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,66,66,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,67,67,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,68,68,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,69,69,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,70,70,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,71,71,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,72,72,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,73,73,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q97.5,3,75,74,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,51,51,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,52,52,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,53,53,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,54,54,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,55,55,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,56,56,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,57,57,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,58,58,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,59,59,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,60,60,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,61,61,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,62,62,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,63,63,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,64,64,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,65,65,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,66,66,1,0,3,1,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,67,67,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,68,68,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,69,69,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,70,70,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,71,71,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,72,72,1,0,3,3,0,2,1,0
GripLost,lstm_autoencoder_19_raw_q90,3,73,73,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q90,3,75,74,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,51,51,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,52,52,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,53,53,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,54,54,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,55,55,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,56,56,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,57,57,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,58,58,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,59,59,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,60,60,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,61,61,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,62,62,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,63,63,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,64,64,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,65,65,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,66,66,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,67,67,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,68,68,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,69,69,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,70,70,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,71,71,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,72,72,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,73,73,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q95,3,75,74,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,51,51,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,52,52,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,53,53,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,54,54,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,55,55,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,56,56,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,57,57,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,58,58,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,59,59,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,60,60,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,61,61,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,62,62,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,63,63,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,64,64,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,65,65,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,66,66,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,67,67,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,68,68,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,69,69,1,1,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,70,70,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,71,71,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,72,72,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,73,73,1,0,3,0,0,2,0,0
GripLost,lstm_autoencoder_19_raw_q97.5,3,75,74,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,76,75,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,85,84,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,86,85,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,87,86,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,88,87,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,89,88,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,90,89,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,91,90,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,92,91,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,93,92,1,0,3,3,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q90,4,94,93,1,0,3,2,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q90,4,95,94,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,96,95,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,97,96,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,98,97,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,99,98,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q90,4,100,99,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,76,75,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,85,84,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,86,85,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,87,86,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,88,87,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,89,88,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,90,89,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,91,90,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,92,91,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,93,92,1,0,3,3,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q95,4,94,93,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,95,94,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,96,95,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,97,96,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,98,97,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,99,98,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q95,4,100,99,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,76,75,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,85,84,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,86,85,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,87,86,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,88,87,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,89,88,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,90,89,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,91,90,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,92,91,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,93,92,1,0,3,3,0,2,1,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,94,93,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,95,94,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,96,95,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,97,96,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,98,97,1,0,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,99,98,1,1,3,0,0,2,0,0
System_Failure,lstm_autoencoder_19_raw_q97.5,4,100,99,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,76,75,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,85,84,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,86,85,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,87,86,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,88,87,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,89,88,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,90,89,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,91,90,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,92,91,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,93,92,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,94,93,1,0,3,2,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,95,94,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,96,95,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,97,96,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,98,97,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,99,98,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q90,4,100,99,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,76,75,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,85,84,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,86,85,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,87,86,1,1,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,88,87,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,89,88,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,90,89,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,91,90,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,92,91,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,93,92,1,0,3,3,0,2,1,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,94,93,1,0,3,0,0,2,0,0
ProtectiveStop,lstm_autoencoder_19_raw_q95,4,95,94,1,0,3,0,0,2,0,0
